Audit Date,Facility Reference Number,Licence Holder,Site Common Name,Latitude,Longitude,Finfish Aquaculture Management Unit,Species,Number of carcasses assessed,IHNV positive PCR results (Y/N),IPNV positive results (Y/N),ISAV positive results (Y/N),VHSV positive results (Y/N),SAV positive results (Y/N),PRSal positive results (Y/N),PMCV positive results (Y/N),Bacterial pathogens isolated by culture (number of fish),Histologic diagnosis (number of fish),Veterinary diagnosis,Conditions of Note (number of fish)
19-02-2020,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,Ulcerative dermatitis (2); Ulcerative stomatitis (1),No population level disease,Skin ulceration (2)
19-02-2020,7713,MOWI Canada West,Cougar,52.71993,-128.57432,Central Coast,Atlantic salmon (Salmo salar),6,N,N,N,N,N,N,n/a,n/a,Meningitis/encephalitis with intralesional bacilli (1),Elevated mortality - mechanical trauma,n/a
21-02-2020,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,Ulcerative dermatitis (2),No population level disease,n/a
21-02-2020,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Islands,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
24-02-2020,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,Chinook salmon (Oncorhynchus tshawytcha),8,N,N,N,N,N,N,n/a,n/a,Loma salmonae (3),No population level disease,Loma salmonae (3)
25-02-2020,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Atlantic salmon (Salmo salar),6,N,N,N,N,N,N,n/a,n/a,Net pen liver disease (5),Net Pen Liver Disease,n/a
25-02-2020,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,Atlantic salmon (Salmo salar),6,N,N,N,N,N,N,n/a,n/a,Ulcerative dermatitis (1),No population level disease,n/a
26-02-2020,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,Atlantic salmon (Salmo salar),10,N,N,N,N,N,N,n/a,n/a,Intralesional pigmented fungi (2),Elevated mortality - compromised gills,Gill damage (6); Pigmented fungal infection (2)
26-02-2020,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,Atlantic salmon (Salmo salar),10,N,N,N,N,N,N,n/a,Fungi (2),Intralesional pigmented fungi (2); Meningitis/encephalitis with intralesional bacilli (1),No population level disease,Pigmented fungal infection (2)
26-02-2020,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Atlantic salmon (Salmo salar),10,N,N,N,N,N,N,n/a,n/a,Ulcerative stomatitis (4); Intralesional pigmented fungi (2),No population level disease,Pigmented fungal infection (2)
27-02-2020,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,Chinook salmon (Oncorhynchus tshawytcha),10,N,N,N,N,N,N,n/a,n/a,Loma salmonae (1),Jaundice syndrome,Jaundice syndrome (7)
27-02-2020,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,Atlantic salmon (Salmo salar),5,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
27-02-2020,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,Chinook salmon (Oncorhynchus tshawytcha),3,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
10-03-2020,380,MOWI Canada West,Sonora Point,50.42362,-125.30517,Discovery Islands,Atlantic salmon (Salmo salar),4,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
23-06-2020,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,Intralesional pigmented fungi (4),Elevated mortality - compromised gills,Pigmented fungal infection (4)
09-07-2020,100,MOWI Canada West,Lees Bay,50.41063,-125.70029,Discovery Islands,Atlantic salmon (Salmo salar),10,N,N,N,N,N,N,n/a,n/a,Renibacterium-like bacteria 6),No population level disease,n/a
12-07-2020,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
13-07-2020,211,MOWI Canada West,Okisollo,50.30946,-125.31618,Discovery Islands,Atlantic salmon (Salmo salar),7,N,N,N,N,N,Y,n/a,n/a,Piscirickettsia-like organism (2),No population level disease,n/a
14-07-2020,380,MOWI Canada West,Sonora Point,50.42362,-125.30517,Discovery Islands,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
15-07-2020,1581,MOWI Canada West,Hardwicke,50.41339,-125.76974,Discovery Islands,Atlantic salmon (Salmo salar),4,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
21-07-2020,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,Atlantic salmon (Salmo salar),7,N,N,N,N,N,Y,n/a,n/a,Piscirickettsia-like organism (5),Salmonid Rickettsial Septicemia,n/a
22-07-2020,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,Sunshine Coast,Atlantic salmon (Salmo salar),3,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,Gill damage (3)
22-07-2020,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,Sunshine Coast,Atlantic salmon (Salmo salar),4,N,N,N,N,N,Y,n/a,n/a,Piscirickettsia-like organism (4),Salmonid Rickettsial Septicemia,n/a
24-07-2020,216,Yellow Island Aquaculture,Yellow Island,50.13274,-125.33268,Discovery Islands,Chinook salmon (Oncorhynchus tshawytcha),10,N,N,N,N,N,N,n/a,Vibrio anguillarum (1),Renibacterium-like bacteria (1),Elevated mortality - mechanical trauma,n/a
18-08-2020,78,MOWI Canada West,Phillips Arm,50.48825,-125.35658,Discovery Islands,Atlantic salmon (Salmo salar),10,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
19-08-2020,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
20-08-2020,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,Aeromonas salmonicida (1),Furunculosis-like lesions (1),No population level disease,n/a
21-08-2020,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Atlantic salmon (Salmo salar),7,N,N,N,N,N,N,n/a,Aeromonas salmonicida (2),Furunculosis-like lesions (2),No population level disease,n/a
21-08-2020,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Atlantic salmon (Salmo salar),5,N,N,N,N,N,N,n/a,n/a,Presporogonic myxosporean (brain) infection (1),No population level disease,n/a
24-08-2020,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,Intralesional pigmented fungi (1),No population level disease,n/a
25-08-2020,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,Meningitis/encephalitis with intralesional bacilli (1),Elevated mortality - environmental factors,Gill damage (6)
25-08-2020,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,n/a,Elevated mortality - environmental factors,n/a
26-08-2020,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,Ulcerative stomatitis (2),Elevated mortality - environmental factors,n/a
26-08-2020,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Atlantic salmon (Salmo salar),5,N,N,N,N,N,N,n/a,n/a,Presporogonic myxosporean (brain) infection (2),No population level disease,n/a
27-08-2020,1059,MOWI Canada West,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,Aeromonas salmonicida (2),Furunculosis-like lesions (7),Furunculosis,n/a
03-09-2020,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,Chinook salmon (Oncorhynchus tshawytcha),10,N,N,N,N,N,Y,n/a,n/a,Piscirickettsia-like organism (1); Loma salmonae infection (3),Elevated mortality - environmental factors,n/a
03-09-2020,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,Chinook salmon (Oncorhynchus tshawytcha),8,N,N,N,N,N,Y,n/a,n/a,Piscirickettsia-like organism (3); Loma salmonae infection (2),No population level disease,n/a
08-09-2020,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,Intralesional pigmented fungi (1),No population level disease,n/a
08-09-2020,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,Atlantic salmon (Salmo salar),7,N,N,N,N,N,Y,n/a,n/a,Piscirickettsia-like organism (2),Open. Elevated mortality without identified cause,n/a
09-09-2020,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,n/a,Elevated mortality - compromised gills,Gill damage (5)
10-09-2020,244,Creative Salmon Company,Eagle Bay,49.12945,-125.71093,Clayoquot Sound,Chinook salmon (Oncorhynchus tshawytcha),3,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
16-09-2020,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Atlantic salmon (Salmo salar),3,N,N,N,N,N,N,n/a,n/a,Ulcerative stomatitis (1),No population level disease,Gill damage (3)
16-09-2020,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Atlantic salmon (Salmo salar),1,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
24-09-2020,456,Saltstream Engineering,Doctor Bay,50.2521,-124.81957,Discovery Islands,Chinook salmon (Oncorhynchus tshawytcha),5,N,N,N,N,N,N,n/a,n/a,Loma salmonae infection (5),Elevated mortality - environmental factors,Loma salmonae (5)
24-09-2020,7713,MOWI Canada West,Cougar,52.71993,-128.57432,Central Coast,Atlantic salmon (Salmo salar),1,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
14-10-2020,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,Paramoeba perurans (5),No population level disease,Amoebic Gill Disease (5)
14-10-2020,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,Atlantic salmon (Salmo salar),5,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
15-10-2020,7273,Grieg Seafood BC,Tsa-ya,50.61225,-126.33212,Broughton Archipelago,Atlantic salmon (Salmo salar),6,N,N,N,N,N,N,n/a,Aeromonas salmonicida (1),Intralesional pigmented fungi (2); Furunculosis-like lesions (2),No population level disease,Pigemented fungal infection (2)
15-10-2020,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Atlantic salmon (Salmo salar),6,N,N,N,N,N,N,n/a,Aeromonas salmonicida (1),Furunculosis-like lesions (4); Ulcerative deramatitis (1),No population level disease,n/a
15-10-2020,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Atlantic salmon (Salmo salar),7,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
16-10-2020,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Atlantic salmon (Salmo salar),10,N,N,N,N,N,N,n/a,n/a,Ulcerative dermatitis (3); Intralesional pigmented fungi (2),Elevated mortality - compromised gills,Gill damage (3); Pigmented fungal infection (2)
19-10-2020,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,Ulcerative dermatitis (2) ,No population level disease,n/a
20-10-2020,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Atlantic salmon (Salmo salar),9,N,N,N,N,N,N,n/a,n/a,Intralesional pigmented fungi (2),Open. Elevated mortality without identified cause,Pigmented fungal infection (2)
20-10-2020,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Atlantic salmon (Salmo salar),5,N,N,N,N,N,N,n/a,n/a,Ulcerative dermatitis (2),Elevated mortality - mechanical trauma,n/a
28-10-2020,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Islands,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
28-10-2020,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,Atlantic salmon (Salmo salar),7,N,N,N,N,N,N,n/a,n/a,Paramoeba perurans (7),No population level disease,n/a
29-10-2020,100,MOWI Canada West,Lees Bay,50.41063,-125.70029,Discovery Islands,Atlantic salmon (Salmo salar),7,N,N,N,N,N,Y,n/a,n/a,Renibacterium-like bacteria (3); Piscirickettsia-like organism (3),No population level disease,n/a
29-10-2020,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Islands,Atlantic salmon (Salmo salar),5,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
30-10-2020,78,MOWI Canada West,Phillips Arm,50.48825,-125.35658,Discovery Islands,Atlantic salmon (Salmo salar),8,N,N,N,N,N,Y,n/a,n/a,Ulcerative dermatitis (2); Piscirickettsia-like organism (1),No population level disease,n/a
09-11-2020,1338,MOWI Canada West,Mahatta East,50.474562,-127.787808,Quatsino Sound,Atlantic salmon (Salmo salar),6,N,N,N,N,N,N,n/a,n/a,Ulcerative stomatitis (4),Mouth rot,n/a
10-11-2020,1691,MOWI Canada West,Kid Bay,52.80048,-128.40111,Central Coast,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,Yersinia ruckeri (2),Yersinia ruckeri (2),Mouth rot,n/a
10-11-2020,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Atlantic salmon (Salmo salar),5,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
18-11-2020,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,Esperanza Inlet,Atlantic salmon (Salmo salar),4,N,N,N,N,N,N,n/a,n/a,Paramoeba perurans (1),No population level disease,Gill damage (3)
18-11-2020,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Atlantic salmon (Salmo salar),4,N,N,N,N,N,N,n/a,n/a,Paramoeba perurans (1),No population level disease,n/a
18-11-2020,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Atlantic salmon (Salmo salar),7,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
19-11-2020,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,Nootka Sound,Atlantic salmon (Salmo salar),3,N,N,N,N,N,N,n/a,n/a,Net Pen Liver Disease (2),Mouth rot,n/a
19-11-2020,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Atlantic salmon (Salmo salar),7,N,N,N,N,N,N,n/a,n/a,Ulcerative stomatitis (4),Mouth rot,n/a
25-11-2020,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,Atlantic salmon (Salmo salar),4,N,N,N,N,N,N,n/a,n/a,Intralesional pigmented fungi (2),No population level disease,Pigemented fungal infection (2)
25-11-2020,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,Clayoquot Sound,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,Ulcerative stomatitis (3); Presporogonic myxosporean (brain) infection (2),No population level disease,n/a
25-11-2020,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,Atlantic salmon (Salmo salar),7,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
26-11-2020,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,Chinook salmon (Oncorhynchus tshawytcha),2,N,N,N,N,N,N,n/a,n/a,Ulcerative dermatitis (1),No population level disease,n/a
26-11-2020,244,Creative Salmon Company,Eagle Bay,49.12945,-125.71093,Clayoquot Sound,Chinook salmon (Oncorhynchus tshawytcha),1,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
02-12-2020,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Atlantic salmon (Salmo salar),7,N,N,N,N,N,Y,n/a,n/a,Piscirickettsia-like organism (3),No population level disease,n/a
03-12-2020,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,Chinook salmon (Oncorhynchus tshawytcha),8,N,N,N,N,N,Y,n/a,n/a,Piscirickettsia-like organism (5); Loma salmonae infection (7),No population level disease,Loma salmonae infection (7)
03-12-2020,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,Chinook salmon (Oncorhynchus tshawytcha),7,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
11-12-2020,216,Yellow Island Aquaculture,Yellow Island,50.13274,-125.33268,Discovery Islands,Chinook salmon (Oncorhynchus tshawytcha),9,N,N,N,N,N,N,n/a,Vibrio anguillarum (2),Systemic bacterial infection (1); Renibacterium-like bacteria (4); Loma salmonae infection (1),Open. Elevated mortality without identified cause,n/a
15-12-2020,1300,MOWI Canada West,Althorpe,50.47531,-125.80975,Discovery Islands,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,Skin ulceration (4)
11-01-2021,790,MOWI Canada West,Chancellor Channel,50.41723,-125.66284,Discovery Islands,Atlantic salmon (Salmo salar),5,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
12-01-2021,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Atlantic salmon (Salmo salar),5,N,N,N,N,N,N,n/a,n/a,Pigmented fungi infection (1),No population level disease,n/a
12-01-2021,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Atlantic salmon (Salmo salar),3,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
13-01-2021,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Atlantic salmon (Salmo salar),6,N,N,N,N,N,N,n/a,n/a,Renibacterium-like bacteria (1); Pigmented fungi infection (1),No population level disease,n/a
13-01-2021,831,MOWI Canada West,Shelter Pass,50.88414,-127.5004,Port Hardy,Atlantic salmon (Salmo salar),4,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
18-01-2021,820,MOWI Canada West,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Atlantic salmon (Salmo salar),6,N,N,N,N,N,N,n/a,Moritella viscosa (1),Ulcerative dermatitis (1),No population level disease,n/a
19-01-2021,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,Ulcerative dermatitis (2),No population level disease,Skin ulceration
19-01-2021,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Atlantic salmon (Salmo salar),2,N,N,N,N,N,N,n/a,n/a,Pigmented fungi infection (1),No population level disease,n/a
20-01-2021,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,Aeromonas salmonicida (2),Furunculosis-like lesions (3); Ulcerative dermatitis (1),No population level disease,Skin ulceration
20-01-2021,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Atlantic salmon (Salmo salar),7,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
20-01-2021,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
21-01-2021,141,MOWI Canada West,Port Elizabeth,50.67099,-126.47653,Broughton Archipelago,Atlantic salmon (Salmo salar),5,N,N,N,N,N,N,n/a,n/a,Systemic fungal infection (2),No population level disease,n/a
02-02-2021,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,Ulcerative stomatitis (3); Ulcerative dermatitis (1),Mouth rot,n/a
03-02-2021,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,Esperanza Inlet,Atlantic salmon (Salmo salar),4,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
05-02-2021,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Broughton Archipelago,Atlantic salmon (Salmo salar),5,N,N,N,N,N,N,n/a,n/a,n/a,No population level disease,n/a
08-02-2021,144,MOWI Canada West,Koskimo,50.45861,-127.88988,Quatsino Sound,Atlantic salmon (Salmo salar),8,N,N,N,Y,N,N,n/a,n/a,Ulcerative stomatitis (1),No population level disease,n/a
09-02-2021,1338,MOWI Canada West,Mahatta East,50.474562,-127.787808,Quatsino Sound,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,Ulcerative stomatitis (6),Mouth rot,n/a
18-02-2021,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,Chinook salmon (Oncorhynchus tshawytcha),5,N,N,N,N,N,N,n/a,n/a,Renibacterium-like bacteria (1); Ulcerative dermatitis (1),No population level disease,n/a
18-02-2021,1596,Creative Salmon Company,Dawley Pass,49.16641,125.7686,Clayoquot Sound,Chinook salmon (Oncorhynchus tshawytcha),10,N,N,N,N,N,N,n/a,n/a,Loma salmonae (4),Open. Elevated mortality without identified cause,n/a
23-02-2021,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,Ulcerative stomatitis (3),No population level disease,n/a
23-02-2021,227,Cermaq Canada,Bawden,49.30798,-126.00721,Clayoquot Sound,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,Ulcerative stomatitis (4),No population level disease,n/a
24-02-2021,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,Clayoquot Sound,Atlantic salmon (Salmo salar),7,N,N,N,N,N,N,n/a,Aeromonas salmonicida (1),Furunculosis-like lesions (1),Mouth rot,n/a
24-02-2021,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,Atlantic salmon (Salmo salar),8,N,N,N,N,N,N,n/a,n/a,Ulcerative stomatitis (3),Mouth rot,n/a
25-02-2021,1899,Creative Salmon Company,Warne Island,49.12815,125.74923,Clayoquot Sound,Chinook salmon (Oncorhynchus tshawytcha),5,N,N,N,N,N,N,n/a,n/a,Ulcerative dermatitis (1),No population level disease,n/a
